usdaId,name,category,mealType,dietType,calories,protein,carbs,fat,fiber,sugar,sodium,servingSize,servingUnit,vegetarian,vegan,glutenFree,dairyFree,nutFree,soyFree
2061092,SNOW CRAB LEGS,SEAFOOD,SNACK,NON_VEG,82.0,17.65,0.0,0.59,0.0,0.0,765.0,100.0,g,False,False,True,True,True,True
2503505,SOCKEYE RED SALMON,SEAFOOD,SNACK,NON_VEG,175.0,20.63,0.0,11.11,0.0,0.0,429.0,100.0,g,False,False,True,True,True,True
2478391,SOCKEYE SALMON,SEAFOOD,SNACK,NON_VEG,115.0,20.35,0.0,4.42,0.0,0.0,69.0,100.0,g,False,False,True,True,True,True
2089558,SOCKEYE SALMON,SEAFOOD,SNACK,NON_VEG,142.0,21.24,0.88,5.31,0.0,0.0,47.0,100.0,g,False,False,True,True,True,True
1654166,SOCKEYE SALMON,SEAFOOD,SNACK,NON_VEG,111.0,19.47,0.0,3.54,0.0,0.0,66.0,100.0,g,False,False,True,True,True,True
1916890,SOCKEYE SALMON,SEAFOOD,SNACK,NON_VEG,123.0,21.05,0.0,3.51,0.0,0.0,1228.0,100.0,g,False,False,True,True,True,True
2460971,"SOCKEYE SALMON BACON & CHEDDAR BURGERS, SOCKEYE SALMON BACON & CHEDDAR",SEAFOOD,LUNCH,NON_VEG,186.0,18.58,3.54,0.0,0.0,0.0,212.0,100.0,g,False,False,True,True,True,True
1893999,"SOCKEYE SALMON BURGERS, LIGHTLY SEASONED",SEAFOOD,LUNCH,NON_VEG,99.0,16.48,2.2,2.75,0.0,0.0,242.0,100.0,g,False,False,True,True,True,True
2475591,SOCKEYE SALMON CHILI NUGGETS,SEAFOOD,SNACK,NON_VEG,214.0,30.36,14.29,3.57,1.8,14.29,732.0,100.0,g,False,False,True,True,True,True
1883594,SOCKEYE SALMON FILLETS,SEAFOOD,SNACK,NON_VEG,150.0,22.12,0.0,7.08,0.0,0.0,62.0,100.0,g,False,False,True,True,True,True
1459420,SOCKEYE SALMON FILLETS,SEAFOOD,SNACK,NON_VEG,134.0,22.32,0.0,4.46,0.0,0.0,80.0,100.0,g,False,False,True,True,True,True
2092228,SOCKEYE SALMON FILLETS,SEAFOOD,SNACK,NON_VEG,135.0,21.18,1.18,5.29,0.0,0.0,32.0,100.0,g,False,False,True,True,True,True
2071513,SOCKEYE SALMON FILLETS,SEAFOOD,SNACK,NON_VEG,71.0,14.16,0.0,1.33,0.0,0.0,49.0,100.0,g,False,False,True,True,True,True
2477090,SOCKEYE SALMON PORTIONS,SEAFOOD,SNACK,NON_VEG,133.0,20.35,0.0,4.42,0.0,0.0,80.0,100.0,g,False,False,True,True,True,True
2462376,SOCKEYE SALMON PORTIONS,SEAFOOD,SNACK,NON_VEG,142.0,21.24,0.0,14.16,0.0,0.0,111.0,100.0,g,False,False,True,True,True,True
2096069,SOCKEYE SALMON PORTIONS,SEAFOOD,SNACK,NON_VEG,90.0,15.04,0.0,2.65,0.0,0.0,37.0,100.0,g,False,False,True,True,True,True
1866908,"SOCKEYE SALMON, PEPPER",SEAFOOD,SNACK,NON_VEG,175.0,28.07,3.51,5.26,0.0,1.75,1263.0,100.0,g,False,False,True,True,True,True
1888220,"SOCKEYE SALMON, SMOKED",SEAFOOD,SNACK,NON_VEG,125.0,25.0,0.0,2.68,0.0,0.0,1071.0,100.0,g,False,False,True,True,True,True
1852492,SOLID ALBACORE TUNA IN WATER,SEAFOOD,SNACK,NON_VEG,107.0,25.0,0.0,1.79,0.0,0.0,232.0,100.0,g,False,False,True,True,True,True
2617469,SOLID LIGHT IN OIL TUNA,SEAFOOD,SNACK,NON_VEG,200.0,26.67,0.0,10.0,0.0,0.0,683.0,100.0,g,False,False,True,True,True,True
2572196,SOLID LIGHT IN OIL TUNA,SEAFOOD,SNACK,NON_VEG,212.0,26.92,0.0,11.54,0.0,0.0,692.0,100.0,g,False,False,True,True,True,True
2634480,SOLID LIGHT IN OLIVE OIL TUNA,SEAFOOD,SNACK,NON_VEG,212.0,23.08,0.0,13.46,0.0,0.0,596.0,100.0,g,False,False,True,True,True,True
2651522,SOLID LIGHT IN OLIVE OIL YELLOWFIN TUNA,SEAFOOD,SNACK,NON_VEG,221.0,25.96,0.0,12.5,0.0,0.0,433.0,100.0,g,False,False,True,True,True,True
2116877,SOLID LIGHT SKIPJACK TUNA,SEAFOOD,SNACK,NON_VEG,80.0,17.7,0.0,0.44,0.0,0.0,319.0,100.0,g,False,False,True,True,True,True
1864322,SOLID LIGHT TUNA,SEAFOOD,SNACK,NON_VEG,107.0,25.0,0.0,0.0,0.0,0.0,45.0,100.0,g,False,False,True,True,True,True
2123850,SOLID LIGHT TUNA,SEAFOOD,SNACK,NON_VEG,112.0,0.0,0.0,1.32,0.0,0.0,476.0,100.0,g,False,False,True,True,True,True
498344,SOLID LIGHT TUNA,SEAFOOD,SNACK,NON_VEG,196.0,26.79,0.0,8.93,0.0,0.0,393.0,100.0,g,False,False,True,True,True,True
2678612,SOLID LIGHT TUNA - IN OLIVE OIL,SEAFOOD,SNACK,NON_VEG,161.0,23.21,0.0,7.14,0.0,0.0,446.0,100.0,g,False,False,True,True,True,True
2026556,SOLID LIGHT TUNA - IN OLIVE OIL,SEAFOOD,SNACK,NON_VEG,177.0,24.19,0.0,8.06,0.0,0.0,452.0,100.0,g,False,False,True,True,True,True
2068104,SOLID LIGHT TUNA IN OIL,SEAFOOD,SNACK,NON_VEG,156.0,23.08,0.0,9.62,0.0,0.0,731.0,100.0,g,False,False,True,True,True,True
2422207,SOLID LIGHT TUNA IN OIL,SEAFOOD,SNACK,NON_VEG,180.0,20.0,0.0,10.0,0.0,0.0,460.0,100.0,g,False,False,True,True,True,True
2608951,"SOLID LIGHT TUNA IN OIL, SOLID LIGHT TUNA",SEAFOOD,SNACK,NON_VEG,161.0,30.36,0.0,4.46,0.0,0.0,554.0,100.0,g,False,False,True,True,True,True
2076873,SOLID LIGHT TUNA IN SUNFLOWER OIL,SEAFOOD,SNACK,NON_VEG,198.0,26.79,0.0,10.71,0.0,0.0,518.0,100.0,g,False,False,True,True,True,True
2076502,SOLID LIGHT TUNA IN VEGETABLE OIL,SEAFOOD,SNACK,NON_VEG,382.0,41.07,1.96,23.21,0.0,1.79,946.0,100.0,g,False,False,True,True,True,True
2076703,SOLID LIGHT TUNA IN WATER,SEAFOOD,SNACK,NON_VEG,89.0,21.43,0.0,0.89,0.0,0.0,393.0,100.0,g,False,False,True,True,True,True
2626080,SOLID LIGHT TUNA IN WATER,SEAFOOD,SNACK,NON_VEG,107.0,25.0,0.0,0.0,0.0,0.0,321.0,100.0,g,False,False,True,True,True,True
2076876,SOLID LIGHT TUNA IN WATER,SEAFOOD,SNACK,NON_VEG,116.0,0.0,0.0,1.32,0.0,0.0,368.0,100.0,g,False,False,True,True,True,True
2630502,SOLID LIGHT WILD IN OLIVE OIL TUNA,SEAFOOD,SNACK,NON_VEG,231.0,24.04,0.0,13.46,0.0,0.0,606.0,100.0,g,False,False,True,True,True,True
2630503,SOLID LIGHT WILD IN WATER TUNA,SEAFOOD,SNACK,NON_VEG,125.0,23.21,0.0,0.0,0.0,0.0,446.0,100.0,g,False,False,True,True,True,True
2657049,SOLID LIGHT YELLOWFIN IN OLIVE OIL TUNA,SEAFOOD,SNACK,NON_VEG,221.0,25.96,0.0,12.5,0.0,0.0,433.0,100.0,g,False,False,True,True,True,True
2680646,SOLID LIGHT YELLOWFIN IN WATER TUNA,SEAFOOD,SNACK,NON_VEG,116.0,25.89,0.0,0.89,0.0,0.0,241.0,100.0,g,False,False,True,True,True,True
2077092,SOLID LIGHT YELLOWFIN TUNA IN SPRING WATER,SEAFOOD,SNACK,NON_VEG,107.0,26.79,0.0,0.0,0.0,0.0,321.0,100.0,g,False,False,True,True,True,True
2608054,SOLID PACK IN OIL TUNA,SEAFOOD,SNACK,NON_VEG,140.0,22.0,0.0,6.0,0.0,0.0,280.0,100.0,g,False,False,True,True,True,True
2608421,SOLID PACK IN OIL TUNA,SEAFOOD,SNACK,NON_VEG,153.0,22.35,0.0,5.88,0.0,0.0,482.0,100.0,g,False,False,True,True,True,True
2657482,SOLID PACK LIGHT IN OLIVE OIL TUNA,SEAFOOD,SNACK,NON_VEG,194.0,25.81,0.0,9.68,0.0,0.0,645.0,100.0,g,False,False,True,True,True,True
2657483,SOLID PACK LIGHT IN OLIVE OIL TUNA,SEAFOOD,SNACK,NON_VEG,186.0,26.55,0.0,9.73,0.0,0.0,611.0,100.0,g,False,False,True,True,True,True
468361,SOLID TUNA IN OIL,SEAFOOD,SNACK,NON_VEG,156.0,23.08,0.0,9.62,0.0,0.0,731.0,100.0,g,False,False,True,True,True,True
1872944,SOLID TUNA IN OILVE OIL,SEAFOOD,SNACK,NON_VEG,335.0,18.52,0.0,29.63,0.0,0.0,544.0,100.0,g,False,False,True,True,True,True
2287011,SOLID TUNA IN PURE OLIVE OIL,SEAFOOD,SNACK,NON_VEG,161.0,25.0,0.0,5.36,0.0,0.0,446.0,100.0,g,False,False,True,True,True,True
1872940,SOLID TUNA IN VEGETABLE OIL,SEAFOOD,SNACK,NON_VEG,183.0,9.88,0.0,16.05,0.0,0.0,537.0,100.0,g,False,False,True,True,True,True
1990745,"SOLID TUNA IN VEGETABLE OIL, VEGETABLE OIL",SEAFOOD,SNACK,NON_VEG,192.0,24.36,0.0,10.26,0.0,0.0,526.0,100.0,g,False,False,True,True,True,True
2020769,SOLID TUNA IN WATER,SEAFOOD,SNACK,NON_VEG,125.0,28.57,0.0,0.89,0.0,0.0,446.0,100.0,g,False,False,True,True,True,True
628568,SOLID WATER ALBACORE TUNA IN WATER,SEAFOOD,SNACK,NON_VEG,107.0,23.21,0.0,0.89,0.0,0.0,339.0,100.0,g,False,False,True,True,True,True
2599193,SOLID WHITE ALBACORE IN VEGETABLE OIL TUNA,SEAFOOD,SNACK,NON_VEG,142.0,24.78,0.0,4.42,0.0,0.0,248.0,100.0,g,False,False,True,True,True,True
2654470,SOLID WHITE ALBACORE IN WATER TUNA,SEAFOOD,SNACK,NON_VEG,115.0,25.66,0.0,0.88,0.0,0.0,124.0,100.0,g,False,False,True,True,True,True
2599197,SOLID WHITE ALBACORE IN WATER TUNA,SEAFOOD,SNACK,NON_VEG,111.0,25.69,0.0,0.69,0.0,0.0,250.0,100.0,g,False,False,True,True,True,True
2631758,SOLID WHITE ALBACORE IN WATER TUNA,SEAFOOD,SNACK,NON_VEG,97.0,23.01,0.0,0.88,0.0,0.0,283.0,100.0,g,False,False,True,True,True,True
2616941,SOLID WHITE ALBACORE IN WATER TUNA,SEAFOOD,SNACK,NON_VEG,97.0,23.01,0.0,0.88,0.0,0.0,283.0,100.0,g,False,False,True,True,True,True
2077105,SOLID WHITE ALBACORE PREMIUM TUNA IN WATER,SEAFOOD,SNACK,NON_VEG,0.0,23.21,0.0,0.0,0.0,0.0,250.0,100.0,g,False,False,True,True,True,True
2077194,SOLID WHITE ALBACORE PREMIUM TUNA IN WATER,SEAFOOD,SNACK,NON_VEG,0.0,24.19,0.0,0.0,0.0,0.0,0.0,100.0,g,False,False,True,True,True,True
2024639,SOLID WHITE ALBACORE TUNA,SEAFOOD,SNACK,NON_VEG,107.0,25.0,0.0,0.0,0.0,0.0,54.0,100.0,g,False,False,True,True,True,True
2438359,SOLID WHITE ALBACORE TUNA,SEAFOOD,SNACK,NON_VEG,118.0,24.71,1.18,0.59,0.0,0.0,318.0,100.0,g,False,False,True,True,True,True
2436505,SOLID WHITE ALBACORE TUNA,SEAFOOD,SNACK,NON_VEG,118.0,25.88,1.18,1.18,0.0,0.0,271.0,100.0,g,False,False,True,True,True,True
2023477,SOLID WHITE ALBACORE TUNA,SEAFOOD,SNACK,NON_VEG,161.0,23.21,0.0,6.25,0.0,0.0,411.0,100.0,g,False,False,True,True,True,True
2299594,SOLID WHITE ALBACORE TUNA IN OLIVE OIL,SEAFOOD,SNACK,NON_VEG,168.0,26.55,0.0,7.08,0.0,0.0,283.0,100.0,g,False,False,True,True,True,True
2387054,SOLID WHITE ALBACORE TUNA IN SPRING WATER,SEAFOOD,SNACK,NON_VEG,129.0,28.24,0.0,1.76,0.0,0.0,306.0,100.0,g,False,False,True,True,True,True
2386976,SOLID WHITE ALBACORE TUNA IN SPRING WATER,SEAFOOD,SNACK,NON_VEG,125.0,28.33,0.0,1.67,0.0,0.0,300.0,100.0,g,False,False,True,True,True,True
2171162,SOLID WHITE ALBACORE TUNA IN WATER,SEAFOOD,SNACK,NON_VEG,109.0,25.45,0.0,1.82,0.0,0.0,400.0,100.0,g,False,False,True,True,True,True
2244990,SOLID WHITE ALBACORE TUNA IN WATER,SEAFOOD,SNACK,NON_VEG,118.0,25.88,0.0,1.76,0.0,0.0,235.0,100.0,g,False,False,True,True,True,True
1936772,SOLID WHITE ALBACORE TUNA IN WATER,SEAFOOD,SNACK,NON_VEG,102.0,25.93,0.0,0.46,0.0,0.0,250.0,100.0,g,False,False,True,True,True,True
2076234,SOLID WHITE ALBACORE TUNA IN WATER,SEAFOOD,SNACK,NON_VEG,107.0,23.21,0.0,1.79,0.0,0.0,250.0,100.0,g,False,False,True,True,True,True
2288519,SOLID WHITE ALBACORE TUNA IN WATER,SEAFOOD,SNACK,NON_VEG,129.0,22.58,0.0,2.42,0.0,0.0,242.0,100.0,g,False,False,True,True,True,True
2678589,SOLID WHITE ALBACORE TUNA IN WATER,SEAFOOD,SNACK,NON_VEG,107.0,23.21,0.0,1.79,0.0,0.0,250.0,100.0,g,False,False,True,True,True,True
2076248,SOLID WHITE ALBACORE TUNA IN WATER,SEAFOOD,SNACK,NON_VEG,107.0,23.21,0.0,1.79,0.0,0.0,250.0,100.0,g,False,False,True,True,True,True
2064985,SOLID WHITE ALBACORE TUNA IN WATER,SEAFOOD,SNACK,NON_VEG,107.0,23.21,0.0,1.79,0.0,0.0,250.0,100.0,g,False,False,True,True,True,True
2074197,SOLID WHITE ALBACORE TUNA IN WATER,SEAFOOD,SNACK,NON_VEG,107.0,23.21,0.0,1.79,0.0,0.0,250.0,100.0,g,False,False,True,True,True,True
2030401,SOLID WHITE ALBACORE TUNA IN WATER,SEAFOOD,SNACK,NON_VEG,107.0,23.21,0.0,1.79,0.0,0.0,250.0,100.0,g,False,False,True,True,True,True
2245453,SOLID WHITE ALBACORE TUNA IN WATER,SEAFOOD,SNACK,NON_VEG,125.0,26.79,0.0,1.79,0.0,0.0,321.0,100.0,g,False,False,True,True,True,True
1853288,SOLID WHITE ALBACORE TUNA IN WATER,SEAFOOD,SNACK,NON_VEG,125.0,28.57,0.0,0.89,0.0,0.0,446.0,100.0,g,False,False,True,True,True,True
2548738,SOLID WHITE ALBACORE TUNA IN WATER,SEAFOOD,SNACK,NON_VEG,130.0,27.17,0.0,2.17,0.0,0.0,239.0,100.0,g,False,False,True,True,True,True
2124532,SOLID WHITE ALBACORE TUNA IN WATER,SEAFOOD,SNACK,NON_VEG,107.0,23.21,0.0,1.79,0.0,0.0,321.0,100.0,g,False,False,True,True,True,True
2142378,SOLID WHITE ALBACORE TUNA IN WATER,SEAFOOD,SNACK,NON_VEG,120.0,26.85,0.0,1.85,0.0,0.0,250.0,100.0,g,False,False,True,True,True,True
2064855,SOLID WHITE ALBACORE TUNA IN WATER,SEAFOOD,SNACK,NON_VEG,107.0,23.21,0.0,1.79,0.0,0.0,250.0,100.0,g,False,False,True,True,True,True
1121874,SOLID WHITE ALBACORE TUNA IN WATER,SEAFOOD,SNACK,NON_VEG,125.0,28.57,0.0,0.89,0.0,0.0,321.0,100.0,g,False,False,True,True,True,True
2019205,SOLID WHITE ALBACORE TUNA IN WATER,SEAFOOD,SNACK,NON_VEG,107.0,23.21,0.0,1.79,0.0,0.0,250.0,100.0,g,False,False,True,True,True,True
2016485,SOLID WHITE ALBACORE TUNA IN WATER,SEAFOOD,SNACK,NON_VEG,107.0,23.21,0.0,0.89,0.0,0.0,250.0,100.0,g,False,False,True,True,True,True
2035374,SOLID WHITE ALBACORE TUNA IN WATER,SEAFOOD,SNACK,NON_VEG,89.0,21.43,0.0,0.89,0.0,0.0,339.0,100.0,g,False,False,True,True,True,True
2657000,SOLID WHITE ALBACORE TUNA IN WATER,SEAFOOD,SNACK,NON_VEG,89.0,21.43,0.0,0.89,0.0,0.0,339.0,100.0,g,False,False,True,True,True,True
2024160,SOLID WHITE ALBACORE TUNA IN WATER,SEAFOOD,SNACK,NON_VEG,125.0,28.57,0.0,0.89,0.0,0.0,446.0,100.0,g,False,False,True,True,True,True
1861814,SOLID WHITE ALBACORE TUNA IN WATER,SEAFOOD,SNACK,NON_VEG,89.0,21.43,0.0,0.89,0.0,0.0,339.0,100.0,g,False,False,True,True,True,True
2584911,SOLID WHITE ALBACORE TUNA IN WATER,SEAFOOD,SNACK,NON_VEG,161.0,25.0,0.0,7.14,0.0,0.0,250.0,100.0,g,False,False,True,True,True,True
2035276,SOLID WHITE ALBACORE TUNA IN WATER,SEAFOOD,SNACK,NON_VEG,115.0,26.55,0.0,0.88,0.0,0.0,319.0,100.0,g,False,False,True,True,True,True
2436089,SOLID WHITE ALBACORE TUNA IN WATER,SEAFOOD,SNACK,NON_VEG,120.0,26.09,0.0,1.63,0.0,0.0,239.0,100.0,g,False,False,True,True,True,True
2139640,SOLID WHITE ALBACORE TUNA IN WATER,SEAFOOD,SNACK,NON_VEG,125.0,26.56,0.0,1.56,0.0,0.0,234.0,100.0,g,False,False,True,True,True,True
2074214,SOLID WHITE ALBACORE TUNA IN WATER,SEAFOOD,SNACK,NON_VEG,107.0,23.21,0.0,1.79,0.0,0.0,250.0,100.0,g,False,False,True,True,True,True
2407099,"SOLID WHITE ALBACORE TUNA IN WATER, ALBACORE TUNA",SEAFOOD,SNACK,NON_VEG,102.0,23.15,0.0,1.39,0.0,0.0,315.0,100.0,g,False,False,True,True,True,True
2069231,SOLID WHITE ALBACORE TUNA PACKED IN WATER,SEAFOOD,SNACK,NON_VEG,107.0,23.21,0.0,0.0,0.0,0.0,250.0,100.0,g,False,False,True,True,True,True
2599194,SOLID WHITE ALBACORE WATER TUNA,SEAFOOD,SNACK,NON_VEG,118.0,24.71,0.0,0.59,0.0,0.0,247.0,100.0,g,False,False,True,True,True,True
2658796,"SOLID WHITE ALBACORE WID CAUGHT TUNA IN WATER, SOLID WHITE ALBACORE TUNA IN WATER",SEAFOOD,SNACK,NON_VEG,129.0,27.06,0.0,1.76,0.0,0.0,235.0,100.0,g,False,False,True,True,True,True
2657484,SOLID WHITE IN OLIVE OIL ALBACORE TUNA,SEAFOOD,SNACK,NON_VEG,204.0,26.55,0.0,10.62,0.0,0.0,186.0,100.0,g,False,False,True,True,True,True
2571259,SOLID WHITE IN VEGETABLE OIL ALBACORE TUNA,SEAFOOD,SNACK,NON_VEG,159.0,23.01,0.0,7.08,0.0,0.0,327.0,100.0,g,False,False,True,True,True,True
2010554,SOLID WHITE TUNA,SEAFOOD,SNACK,NON_VEG,125.0,28.57,0.0,0.89,0.0,0.0,446.0,100.0,g,False,False,True,True,True,True
1861834,SOLID WHITE TUNA ALBACORE IN WATER,SEAFOOD,SNACK,NON_VEG,125.0,28.57,0.0,0.89,0.0,0.0,446.0,100.0,g,False,False,True,True,True,True
2067656,SOLID WHITE TUNA IN OIL,SEAFOOD,SNACK,NON_VEG,196.0,26.79,0.0,8.93,0.0,0.0,393.0,100.0,g,False,False,True,True,True,True
2064336,SOLID WHITE TUNA IN WATER,SEAFOOD,SNACK,NON_VEG,143.0,28.57,0.0,2.68,0.0,0.0,393.0,100.0,g,False,False,True,True,True,True
2020768,SOLID WHITE TUNA IN WATER,SEAFOOD,SNACK,NON_VEG,125.0,28.57,0.0,0.89,0.0,0.0,446.0,100.0,g,False,False,True,True,True,True
2029005,SOLID WHITE TUNA IN WATER,SEAFOOD,SNACK,NON_VEG,125.0,28.57,0.0,0.89,0.0,0.0,446.0,100.0,g,False,False,True,True,True,True
2020766,SOLID WHITE TUNA IN WATER,SEAFOOD,SNACK,NON_VEG,125.0,28.57,0.0,0.89,0.0,0.0,446.0,100.0,g,False,False,True,True,True,True
1849767,SOLID WHITE TUNA IN WATER,SEAFOOD,SNACK,NON_VEG,125.0,26.79,0.0,1.79,0.0,0.0,321.0,100.0,g,False,False,True,True,True,True
2435767,SOLID WHITE TUNA IN WATER,SEAFOOD,SNACK,NON_VEG,94.0,23.53,0.0,0.59,0.0,0.0,235.0,100.0,g,False,False,True,True,True,True
2657004,SOLID YELLOWFIN TUNA,SEAFOOD,SNACK,NON_VEG,239.0,24.78,0.0,15.04,0.0,0.0,442.0,100.0,g,False,False,True,True,True,True
2657003,SOLID YELLOWFIN TUNA WITH LEMON DILL,SEAFOOD,SNACK,NON_VEG,177.0,24.78,0.88,8.85,0.0,0.0,442.0,100.0,g,False,False,True,True,True,True
2674494,"SONIC TOTS, 28 OZ",OTHER,SNACK,VEGAN,214.0,2.38,23.81,11.9,2.4,1.19,429.0,100.0,g,True,True,True,True,True,True
1895480,"SOUP, CRAB & CORN",SEAFOOD,DINNER,NON_VEG,78.0,2.86,5.31,4.49,0.4,1.63,339.0,100.0,g,False,False,True,True,True,True
2677988,SOUTHERN CORNMEAL CRUSTED FISH STICKS,SEAFOOD,LUNCH,NON_VEG,182.0,10.23,18.18,7.95,3.4,0.0,386.0,100.0,g,False,False,True,True,True,True
2433340,SOUTHERN STYLE FISH FRY,SEAFOOD,SNACK,NON_VEG,0.0,10.0,70.0,0.0,10.0,0.0,5300.0,100.0,g,False,False,True,True,True,True
2435782,SOUTHERN STYLE FISH FRY MIX,SEAFOOD,SNACK,NON_VEG,333.0,0.0,66.67,0.0,0.0,0.0,3833.0,100.0,g,False,False,True,True,True,True
2182618,"SOUTHERN SWEET CORNBREAD MIX, SOUTHERN SWEET",VEGETABLE,SNACK,VEGETARIAN,343.0,5.71,80.0,2.86,5.7,25.71,771.0,100.0,g,True,False,False,True,True,True
2110968,SOUTHERN SWEET POTATO BLEND,VEGETABLE,SNACK,VEGAN,100.0,2.22,15.56,2.78,3.3,4.44,478.0,100.0,g,True,True,True,True,True,True
1912961,"SOUTHERN ZESTY FISH FRY, SPICY",SEAFOOD,SNACK,NON_VEG,324.0,8.82,67.65,2.94,2.9,5.88,2382.0,100.0,g,False,False,True,True,True,True
2020115,SOUTHWEST SALMON,SEAFOOD,SNACK,NON_VEG,118.0,8.24,15.88,2.35,0.9,0.88,112.0,100.0,g,False,False,True,True,True,True
2090700,SOUTHWEST SHRIMP,SEAFOOD,SNACK,NON_VEG,265.0,7.35,19.12,17.65,1.5,2.94,485.0,100.0,g,False,False,True,True,True,True
2564168,"SOUTHWEST SHRIMP BURGER, SHRIMP",SEAFOOD,LUNCH,NON_VEG,124.0,11.5,15.04,2.21,0.9,0.88,611.0,100.0,g,False,False,True,True,True,True
1892821,SOUTHWEST SOCKEYE SALMON BURGERS,SEAFOOD,LUNCH,NON_VEG,115.0,13.27,7.96,3.1,0.0,0.0,549.0,100.0,g,False,False,True,True,True,True
1893864,SOUTHWEST STYLE BONELESS DUCK BREAST,PROTEIN,SNACK,NON_VEG,223.0,14.29,0.89,17.86,0.0,0.0,393.0,100.0,g,False,False,True,True,True,True
2265516,SPARKLING COLD DUCK 100% GRAPE JUICE FORM CONCETRATE,PROTEIN,SNACK,NON_VEG,58.0,0.42,14.58,0.0,0.0,12.92,10.0,100.0,g,False,False,True,True,True,True
1867785,"SPARTAN, JUJU FISH CANDY",SEAFOOD,SNACK,NON_VEG,357.0,4.76,83.33,0.0,0.0,40.48,48.0,100.0,g,False,False,True,True,True,True
1862721,"SPARTAN, STUFFING MIX, TURKEY, TURKEY",PROTEIN,SNACK,NON_VEG,357.0,10.71,71.43,3.57,3.6,10.71,1536.0,100.0,g,False,False,True,True,True,True
2406064,SPECIAL CRAB MEAT,SEAFOOD,SNACK,NON_VEG,94.0,20.0,1.18,1.18,0.0,0.0,560.0,100.0,g,False,False,True,True,True,True
2268974,SPECIAL CRAB MEAT,SEAFOOD,SNACK,NON_VEG,79.0,19.3,0.0,0.0,0.0,0.0,368.0,100.0,g,False,False,True,True,True,True
2013211,"SPECIAL VALUE, FISH STICKS MADE FROM MINCED FISH",SEAFOOD,SNACK,NON_VEG,250.0,10.53,25.0,13.16,1.3,1.32,658.0,100.0,g,False,False,True,True,True,True
1853283,SPECIAL WHITE CRAB MEAT,SEAFOOD,SNACK,NON_VEG,85.0,18.31,0.0,0.7,0.0,0.0,634.0,100.0,g,False,False,True,True,True,True
2387733,"SPECIALTY, SEASONED DUCK FAT, SEASONED DUCK",PROTEIN,SNACK,NON_VEG,929.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,g,False,False,True,True,True,True
1548576,SPICE MIX FOR LAHORI FISH,SEAFOOD,SNACK,NON_VEG,300.0,15.0,55.0,7.5,22.5,5.0,5550.0,100.0,g,False,False,True,True,True,True
2193303,"SPICY CRAB & CORN CHOWDER, SPICY CRAB & CORN",SEAFOOD,SNACK,NON_VEG,81.0,2.42,7.93,4.41,0.7,2.86,0.0,100.0,g,False,False,True,True,True,True
2191769,"SPICY CRAB & CORN CHOWDER, SPICY CRAB & CORN",SEAFOOD,SNACK,NON_VEG,84.0,2.64,0.0,4.41,0.4,3.08,432.0,100.0,g,False,False,True,True,True,True
1112867,"SPICY CRAB RANGOON, SPICY",SEAFOOD,SNACK,NON_VEG,259.0,8.24,29.41,10.59,1.2,2.35,518.0,100.0,g,False,False,True,True,True,True
727574,SPICY CRAB ROLL,SEAFOOD,SNACK,NON_VEG,120.0,4.23,19.01,2.82,0.7,4.93,169.0,100.0,g,False,False,True,True,True,True
2585870,"SPICY CRAB ROLL, SPICY",SEAFOOD,SNACK,NON_VEG,119.0,4.59,16.51,3.67,1.8,3.67,294.0,100.0,g,False,False,True,True,True,True
2129058,"SPICY CRAB ROLL, SPICY CRAB",SEAFOOD,SNACK,NON_VEG,106.0,2.94,18.24,2.35,0.6,3.53,135.0,100.0,g,False,False,True,True,True,True
2478179,"SPICY CRAB ROLL, SPICY CRAB",SEAFOOD,SNACK,NON_VEG,119.0,4.59,16.51,3.67,1.8,3.67,294.0,100.0,g,False,False,True,True,True,True
2617482,SPICY FISH N' CHICKEN MIX,SEAFOOD,SNACK,NON_VEG,340.0,6.67,73.33,0.0,6.7,0.0,3213.0,100.0,g,False,False,True,True,True,True
2596535,SPICY GARLIC DUCK SAUCE,PROTEIN,SNACK,NON_VEG,161.0,0.0,41.94,0.0,0.0,35.48,871.0,100.0,g,False,False,True,True,True,True
2322088,"SPICY HABANERO & TEQUILA CHICKEN SAUSAGES, SPICY HABANERO & TEQUILA",PROTEIN,SNACK,NON_VEG,156.0,18.75,3.12,6.25,0.0,1.56,844.0,100.0,g,False,False,True,True,True,True
2376897,"SPICY ORANGE SHRIMP BATTERED SHRIMP WITH A SPICY CITRUS ORANGE SAUCE ENTREE, SPICY ORANGE SHRIMP",SEAFOOD,LUNCH,NON_VEG,147.0,7.06,24.12,2.65,0.6,13.53,488.0,100.0,g,False,False,True,True,True,True
2025881,"SPICY ORGANIC KETCHUP, SPICY",CONDIMENT,SNACK,VEGAN,62.0,0.0,18.75,0.0,0.0,12.5,469.0,100.0,g,True,True,True,True,True,True
2390812,"SPICY PERI PERI BILTONG STICKS, SPICY PERI PERI",OTHER,SNACK,VEGAN,446.0,50.0,0.0,28.57,0.0,0.0,1250.0,100.0,g,True,True,True,True,True,True
1972282,"SPICY SALMON AVOCADO ROLL QBR, SPICY SALMON AVOCADO",SEAFOOD,SNACK,NON_VEG,159.0,6.08,19.34,6.08,1.7,5.52,351.0,100.0,g,False,False,True,True,True,True
